Seed Code,LA Name,Centre Type,School Name,Address Line1,Address Line2,Address Line3,Post Code,Unique Property Reference Number (UPRN),Email,Phone Number,Website Address,Pre-school Department,Primary Department,Secondary Department,Special Department,Gaelic Unit,Integrated Special Unit,Denomination
8314136,West Dunbartonshire,Local Authority,Clydebank High School,Janetta Street,,CLYDEBANK,G81 3EJ,129052723,SchoolOffice.Clydebank@west-dunbarton.gov.uk,0141 533 3000,http://www.clydebankhigh.org.uk/,No,No,Yes,No,No,No,Non-denominational
8314926,West Dunbartonshire,Local Authority,Clydemuir Primary School,Ottawa Crescent,Dalmuir,CLYDEBANK,G81 4LB,129043881,SchoolOffice.Clydemuir@west-dunbarton.gov.uk,01389 804438 and 01389 804439,https://sites.google.com/ourcloud.buzz/clydemuir/home,No,Yes,No,No,No,No,Non-denominational
8640130,Inverclyde,Local Authority,Clydeview Academy,Burnside Road,Gourock,,PA19 1UX,119052723,INClydeview@glowscotland.onmicrosoft.com,01475 715050,http://clydeviewacademy.inverclyde.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
8518246,North Lanarkshire,Local Authority,Clydeview School,Vickers Street,Motherwell,,ML1 3RE,118183027,ht@clydeview.n-lanark.sch.uk,01698 264843,http://www.clydeview.n-lanark.sch.uk,Yes,No,No,Yes,No,No,Non-denominational
8546525,South Lanarkshire,Local Authority,Coalburn Primary School,Coalburn Road,Lanark,,ML11 0LH,484174483,office@coalburn-ps.s-lanark.sch.uk,01555 820221,http://www.coalburn-pri.s-lanark.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5701023,Clackmannanshire,Local Authority,Coalsnaughton Primary School,Blackfaulds Street,Coalsnaughton,,FK13 6JU,35011420,coalsnaughton@edu.clacks.gov.uk,01259 750204,https://blogs.glowscotland.org.uk/cl/coalsnaughton/,Yes,Yes,No,No,No,No,Non-denominational
5405122,Fife,Local Authority,Coaltown Of Balgonie Primary School,School Road,Coaltown of Balgonie,GLENROTHES,KY7 6HY,320180491,Coaltownofbalgonieps.enquiries@fife.gov.uk,01592 583419,http://www.fifedirect.org.uk/coaltownofbalgonieps,No,Yes,No,No,No,No,Non-denominational
5405920,Fife,Local Authority,Coaltown of Wemyss Primary School,Main Street,Coaltown of Wemyss,KIRKCALDY,KY1 4NR,320180583,Coaltownofwemyssps.enquiries@fife.gov.uk,01592 583420,http://www.fifedirect.org.uk/coaltownofwemyssps,No,Yes,No,No,No,No,Non-denominational
8506132,North Lanarkshire,Local Authority,Coatbridge High School,17 Park Street,Coatbridge,,ML5 3NP,118121721,ht@coatbridge.n-lanark.sch.uk,01236 794848,http://www.coatbridgehigh.org.uk/,No,No,Yes,No,No,No,Non-denominational
8622728,Renfrewshire,Local Authority,Cochrane Castle Primary,West Johnstone Campus,Beith Road,JOHNSTONE,PA5 0BB,123097732,cochranecastleenquiries@renfrewshire.gov.uk,0300 300 0198,https://blogs.glowscotland.org.uk/re/cochrane/,No,Yes,No,No,No,No,Non-denominational
5645328,Scottish Borders,Local Authority,Cockburnspath Primary School,Cockburnspath,Berwickshire,,TD13 5XY,116061366,cockburnspathps@scotborders.gov.uk,01368 830333,https://cockburnspathprimary.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
5552826,East Lothian,Local Authority,Cockenzie Primary School,Osborne Terrace,Cockenzie,EAST LOTHIAN,EH32 0BX,138041621,cockenzie.ps@cockenzie.elcschool.org.uk,01875 811327,http://www.edubuzz.org/cockenzie/,Yes,Yes,No,No,No,No,Non-denominational
5645425,Scottish Borders,Local Authority,Coldingham Primary School,Coldingham,Berwickshire,,TD14 5NS,116027937,coldinghamps@scotborders.gov.uk,01890 771241,https://coldinghamprimary.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
5645522,Scottish Borders,Local Authority,Coldstream Primary School,Coldstream,Berwickshire,,TD12 4DT,116013252,coldstreamps@scotborders.gov.uk,01890 882189,http://www.coldstreamprimaryschool.co.uk/,Yes,Yes,No,No,No,No,Non-denominational
8302723,Argyll & Bute,Local Authority,Colgrain Primary School,Redgauntlet Road,Helensburgh,,G84 7TZ,125042460,enquiries-colgrain@argyll-bute.gov.uk,01436 673557,http://www.colgrain.argyll-bute.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5421721,Fife,Local Authority,Colinsburgh Primary School,4 Main Street,Colinsburgh,KILCONQUHAR,KY9 1LN,320177597,Colinsburghps.enquiries@fife.gov.uk,01334 659455,http://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&FacId=D8FE81D0-7F8F-42F5-88BA755D9B935A4B,No,Yes,No,No,No,No,Non-denominational
5522129,Edinburgh City,Local Authority,Colinton Primary School,Redford Place,Edinburgh,,EH13 0AL,906372380,admin@colinton.edin.sch.uk,0131 441 1946,https://colintonprimaryschool.wordpress.com/,Yes,Yes,No,No,No,No,Non-denominational
5342422,Perth & Kinross,Local Authority,Collace Primary School,Kinrossie,Perth,,PH2 6HU,124065174,Collace@pkc.gov.uk,01250 871420,http://www.collace.pkc.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5935725,Dumfries & Galloway,Local Authority,Collin School,2 Main Road,Collin,DUMFRIES,DG1 4JE,137052193,gw08officecollin@ea.dumgal.sch.uk,01387 750227,https://dumgal.gov.uk/article/15450/,Yes,Yes,No,No,No,No,Non-denominational
5302021,Angus,Local Authority,Colliston Primary School,Colliston,By Arbroath,,DD11 3RR,117081724,Colliston@angusschools.org.uk,01241 465390,http://www.colliston.angus.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5408725,Fife,Local Authority,Collydean Primary School,Magnus Drive,Glenrothes,,KY7 6TR,320181230,Collydeanps.enquiries@fife.gov.uk,01592 583421,http://www.fifedirect.org.uk/collydeanps,Yes,Yes,No,No,No,No,Non-denominational
8232520,South Ayrshire,Local Authority,Colmonell Primary School,Main Street,Colmonell,GIRVAN,KA26 0RY,141068970,colmonell.mail@south-ayrshire.gov.uk,01465 716806,http://www.south-ayrshire.gov.uk/schools/colmonellprimary/,Yes,Yes,No,No,No,No,Non-denominational
8324328,East Dunbartonshire,Local Authority,Colquhoun Park Primary School,Canniesburn Road,Bearsden,,G61 1HD,132030004,office@colquhounpark.e-dunbarton.sch.uk,0141 955 2232,http://www.colquhounpark.e-dunbarton.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
8517738,North Lanarkshire,Local Authority,Coltness High School,Mossland Drive,Coltness,WISHAW,ML2 8NA,118043126,ht@coltnesshigh.n-lanark.sch.uk,01698 274920,http://www.coltnesshigh.n-lanark.sch.uk/,No,No,Yes,No,No,No,Non-denominational
5915724,Dumfries & Galloway,Local Authority,Colvend School,Colvend,Dalbeattie,,DG5 4QD,137076952,gw08officecolvend@ea.dumgal.sch.uk,01556 630281,http://www.dumgal.gov.uk/article/15451/Colvend-Primary-School,No,Yes,No,No,No,No,Non-denominational
5742420,Falkirk,Local Authority,Comely Park Primary School,Cow Wynd,Falkirk,,FK1 1PZ,136017828,comelyparkprimaryschool@falkirk.gov.uk,01324 508560,http://www.comelypark.falkirk.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5441927,Fife,Local Authority,Commercial Primary School,Woodmill Road,Dunfermline,,KY11 4BB,320227256,Commercialps.enquiries@fife.gov.uk,01383 602448,http://www.fifedirect.org.uk/commercialps,No,Yes,No,No,No,No,Non-denominational
5342627,Perth & Kinross,Local Authority,Comrie Primary School,School Road,Comrie,,PH6 2LZ,124044293,Comrie@pkc.gov.uk,01764 661450,http://www.comrieprimary.org.uk,Yes,Yes,No,No,No,No,Non-denominational
8355223,North Lanarkshire,Local Authority,Condorrat Primary School,Morar Drive,Condorrat,CUMBERNAULD,G67 4LA,118019845,ht@condorrat.n-lanark.sch.uk,01236 794826,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5777,Yes,Yes,No,No,Yes,No,Non-denominational
1003038,West Lothian,Local Authority,Connolly Campus School,Hopefield Road,BLACKBURN,WEST LOTHIAN,EH47 7HZ,200004138717,wlconnollyschoolcampus@westlothian.org.uk,01506 283888,https://www.westlothian.gov.uk/article/10404/Connolly-School-Campus,No,No,No,Yes,No,No,Non-denominational
5544920,Midlothian,Local Authority,Cornbank Primary School,34 Marchburn Drive,Penicuik,MIDLOTHIAN,EH26 9HE,120001151,cornbank.ps@midlothian.gov.uk,0131 271 4575,http://cornbank.mgfl.net/,Yes,Yes,No,No,No,No,Non-denominational
5238625,Aberdeen City,Local Authority,Cornhill School,Cornhill Drive,Aberdeen,,AB16 5BL,9051035236,cornhillprimary@aberdeencity.gov.uk,01224 483234,http://www.cornhill.aberdeen.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5725224,Stirling,Local Authority,Cornton Primary School,Cornton Road,Cornton,STIRLING,FK9 5DZ,122023421,corntps@stirling.gov.uk,01786 237911,http://www.cornton.stirling.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8411026,Glasgow City,Local Authority,Corpus Christi Primary School,179 Pikeman Road,,GLASGOW,G13 3BH,906700093024,headteacher@corpuschristi-pri.glasgow.sch.uk,0141 954 5380,http://www.corpuschristi-pri.glasgow.sch.uk/,No,Yes,No,No,No,No,Roman Catholic
8502021,North Lanarkshire,Local Authority,Corpus Christi Primary School,Crowwood Crescent,Calderbank,AIRDRIE,ML6 9TA,118137562,ht@corpuschristi.n-lanark.sch.uk,01236 794843,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5779,Yes,Yes,No,No,No,No,Roman Catholic
8200327,North Ayrshire,Local Authority,Corrie Primary School,Corrie,,ISLE OF ARRAN,KA27 8JP,126058851,corrie@ea.n-ayrshire.sch.uk,01770 810244,http://www.corrie.northayrshireschools.co.uk/,Yes,Yes,No,No,No,No,Non-denominational
8670242,Grant aided,Grant-aided,Corseford School,Milliken Park - Howwood Road,Kilbarchan,RENFREWSHIRE,PA10 2NT,123016166,Erica.Dennies@capability-scotland.org.uk,01505 702141,http://www.capability-scotland.org.uk/,No,No,No,Yes,No,No,Non-denominational
8212821,North Ayrshire,Local Authority,Corsehill Primary School,Fergushill Road,,KILWINNING,KA13 7GW,126060862,corsehill@ea.n-ayrshire.sch.uk,01294 552418,https://blogs.glowscotland.org.uk/na/corsehillprimary/,Yes,Yes,No,No,No,No,Non-denominational
5522323,Edinburgh City,Local Authority,Corstorphine Primary School,62 Corstorphine High Street,Edinburgh,,EH12 7SY,906060400,admin@corstorphine.edin.sch.uk,0131 334 3865,http://www.corstorphine.edin.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5302129,Angus,Local Authority,Cortachy Primary School,Cortachy,By Kirriemuir,,DD8 4LX,117096299,Cortachy@angusschools.org.uk,01575 526043,http://www.cortachy.angus.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5114225,Highland,Local Authority,Coulhill Primary School,Alness,Ross-shire,,IV17 0RD,130113939,coulhill.primary@highland.gov.uk,01349 882713,http://coulhillprimaryblog.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
8546622,South Lanarkshire,Local Authority,Coulter Primary School,Birthwood Road,Coulter,BIGGAR,ML12 6PZ,484175184,office@coulter-pri.s-lanark.sch.uk,01899 220255,http://www.coulter-pri.s-lanark.sch.uk/,No,Yes,No,No,No,No,Non-denominational
1004247,Aberdeen City,Local Authority,Countesswells School,Airyhall School,Countesswells Road,ABERDEEN,AB15 8AD,9051018828,CountesswellsSchool@aberdeencity.gov.uk,01224,https://www.countesswells.com/life/education,No,Yes,No,No,No,No,Non-denominational
5350220,Perth & Kinross,Local Authority,Coupar Angus Primary School,School Road,Coupar Angus,PERTHSHIRE,PH13 9AS,124047867,couparangus@pkc.gov.uk,01250 871400,http://www.couparangus.pkc.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
5440920,Fife,Local Authority,Cowdenbeath Primary School,45 Broad Street,Cowdenbeath,,KY4 8JP,320191332,Cowdenbeathps.enquiries@fife.gov.uk,01383 602449,http://www.fifedirect.org.uk/cowdenbeathps,Yes,Yes,No,No,No,No,Non-denominational
5723728,Stirling,Local Authority,Cowie Primary School,Main Street,Cowie,STIRLING,FK7 7BL,122033227,cowieps@stirling.gov.uk,01786 813014,https://my.stirling.gov.uk/facilities/view/13,Yes,Yes,No,No,No,No,Non-denominational
8232628,South Ayrshire,Local Authority,Coylton Primary School,4A Main Road,Coylton,,KA6 6JP,141062880,coylton.mail@south-ayrshire.gov.uk,01292 612491,http://www.coylton.sayr.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5143527,Highland,Local Authority,Cradlehall Primary School,Westhill,Inverness,,IV2 5DB,130107695,cradlehall.primary@highland.gov.uk,01463 791195,http://cradlehallps.wordpress.com,Yes,Yes,No,No,No,No,Non-denominational
5701627,Clackmannanshire,Local Authority,Craigbank Primary School,Newtonshaw,Sauchie,,FK10 3EA,35016329,craigbank@edu.clacks.gov.uk,01259 723979,https://blogs.glowscotland.org.uk/cl/craigbankps/,Yes,Yes,No,No,No,No,Non-denominational
8522723,South Lanarkshire,Local Authority,Craigbank Primary School,Glengonnar Street,Strutherhill,LARKHALL,ML9 1EL,484156419,office@craigbank-pri.s-lanark.sch.uk,01698 882513,http://www.craigbank-pri.s-lanark.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8326029,East Dunbartonshire,Local Authority,Craigdhu Primary School,Prestonfield,Milngavie,,G62 7PZ,132047589,office@craigdhu.e-dunbarton.sch.uk,0141 955 2237,http://www.craigdhu.e-dunbarton.sch.uk,No,Yes,No,No,No,No,Non-denominational
5206723,Moray,Local Authority,Craigellachie Primary School,John Street,Craigellachie,MORAY,AB38 9SX,133036491,admin.craigellachiep@moray-edunet.gov.uk,01340 881271,https://craigellachieprimary.wordpress.com/,No,Yes,No,No,No,No,Non-denominational
5522420,Edinburgh City,Local Authority,Craigentinny Primary School,4 Loganlea Drive,Edinburgh,,EH7 6LR,906150173,admin@craigentinny.edin.sch.uk,0131 661 2749,http://craigentinnyps.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
8370044,Grant aided,Grant-aided,Craighalbert-Scottish Centre for Children with Motor Impairments,Craighalbert Centre,1 Craighalbert Way,CUMBERNAULD,G68 0LS,118023831,sccmi@craighalbert.org.uk,01236 456100,http://www.craighalbert.org.uk/,Yes,No,No,Yes,No,No,Non-denominational
8350221,East Dunbartonshire,Local Authority,Craighead Primary School,Milton Of Campsie,By Glasgow,,G66 8DL,132026469,office@craighead.e-dunbarton.sch.uk,0141 955 2271,http://www.craighead.e-dunbarton.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5120225,Highland,Local Authority,Craighill Primary School,Craighill Terrace,Tain,,IV19 1EU,130007260,craighill.primary@highland.gov.uk,01862 892663,http://www.craighillprimary.wordpress.com,Yes,Yes,No,No,Yes,No,Non-denominational
5329132,Dundee City,Local Authority,Craigie High School,Garnet Terrace,Dundee,,DD4 7QD,9059028888,craigie@dundeecity.gov.uk,01382 431111,http://craigiehighschool.ea.dundeecity.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
5346827,Perth & Kinross,Local Authority,Craigie Primary School,15 Abbott Street,Perth,,PH2 0EE,124000069,Craigie@pkc.gov.uk,01738 472300,https://blogs.glowscotland.org.uk/pk/CraigiePrimarySchool/,Yes,Yes,No,No,No,No,Non-denominational
5324424,Dundee City,Local Authority,Craigiebarns Primary School,Brington Road,Dundee,,DD4 7UH,9059047033,craigiebarns.primary@dundeecity.gov.uk,01382 438840,http://craigiebarnsprimary.ea.dundeecity.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
5225221,Aberdeenshire,Local Authority,Craigievar School,Craigievar,Alford,ABERDEENSHIRE,AB33 8JE,151105064,craigievar.sch@aberdeenshire.gov.uk,019755 20410,http://www.craigievar.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5522528,Edinburgh City,Local Authority,Craiglockhart Primary School,90 Ashley Terrace,Edinburgh,,EH11 1RG,906012042,admin@craiglockhart.edin.sch.uk,0131 337 1407,http://www.craiglockhart.edin.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
1004182,Inverclyde,Local Authority,Craigmarloch School,Port Glasgow Community Campus,Kilmacolm Road,PORT GLASGOW,PA14 6PP,119054311,INCraigmarlochOffice@glowscotland.onmicrosoft.com,01475 715345,http://craigmarloch.inverclyde.sch.uk/,No,No,No,Yes,No,No,Non-denominational
5532132,Edinburgh City,Local Authority,Craigmount High School,59 Craigs Road,Edinburgh,,EH12 8NH,906067430,admin@craigmount.edin.sch.uk,0131 339 6823,http://www.craigmount.edin.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
8102023,Argyll & Bute,Local Authority,Craignish Primary School,Ardfern,Lochgilphead,ARGYLL,PA31 8QN,125051848,enquiries-craignish@argyll-bute.gov.uk,01852 500652,http://craignish.edublogs.org/,Yes,Yes,No,No,No,No,Non-denominational
5520223,Edinburgh City,Local Authority,Craigour Park Primary,102 Moredun Park Road,Edinburgh,,EH17 7HL,906168714,Admin@craigourpark.edin.sch.uk,0131 664 7594,http://www.craigourpark.edin.sch.uk,Yes,Yes,No,No,No,No,Non-denominational
5320526,Dundee City,Local Authority,Craigowl Primary School,112 Laird Street,Dundee,,DD3 9NY,9059095127,craigowl.primary@dundeecity.gov.uk,01382 307680,http://craigowl.ea.dundeecity.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5421225,Fife,Local Authority,Craigrothie Primary School,Cupar Road,Craigrothie,CUPAR,KY15 5QA,320175508,Craigrothieps.enquiries@fife.gov.uk,01334 659456,http://www.fifedirect.org.uk/craigrothieps,No,Yes,No,No,No,No,Non-denominational
5532434,Edinburgh City,Local Authority,Craigroyston Community High School,67 Pennywell Road,Edinburgh,,EH4 4NL,906464584,admin@craigroyston.edin.sch.uk,0131 477 7801,http://www.craigroyston.edin.sch.uk/,No,No,Yes,No,No,No,Non-denominational
5502527,Edinburgh City,Local Authority,Craigroyston Primary School,7 Muirhouse Place West,Edinburgh,,EH4 4PX,906174515,Admin@craigroyston-pri.edin.sch.uk,0131 343 6465,https://craigroystonprimary.com/,Yes,Yes,No,No,No,No,Non-denominational
8411220,Glasgow City,Local Authority,Craigton Primary School & Nursery Class,9 Morven Street,,GLASGOW,G52 1AL,906700193092,headteacher@craigton-pri.glasgow.sch.uk,0141 882 2856,http://www.craigton-pri.glasgow.sch.uk/default.aspx,Yes,Yes,No,No,No,No,Non-denominational
5421322,Fife,Local Authority,Crail Primary School,Backdykes,Crail,ANSTRUTHER,KY10 3UW,320175976,Crailps.enquiries@fife.gov.uk,01334 659457,http://www.fifedirect.org.uk/atoz/index.cfm?fuseaction=facility.display&FacId=BF0A0FF3-9E47-4A46-9F71AD19DC311014,Yes,Yes,No,No,No,No,Non-denominational
5522927,Edinburgh City,Local Authority,Cramond Primary School,4 Cramond Crescent,Edinburgh,,EH4 6PG,906067574,admin@cramond.edin.sch.uk,0131 312 6450,http://cramondprimary.co.uk/,Yes,Yes,No,No,No,No,Non-denominational
8416621,Glasgow City,Local Authority,Cranhill Primary School,17 Skerryvore Road,,GLASGOW,G33 3LT,906700431172,headteacher@cranhill-pri.glasgow.sch.uk,0141 774 2821,http://www.cranhill-pri.glasgow.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5249422,Aberdeenshire,Local Authority,Crathes School,Crathes,Banchory,KINCARDINESHIRE,AB31 5QR,151110645,crathes.sch@aberdeenshire.gov.uk,01330 844505,http://www.crathes.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
5256623,Aberdeenshire,Local Authority,Crathie School,Crathie,Ballater,ABERDEENSHIRE,AB35 5UL,151124258,crathie.sch@aberdeenshire.gov.uk,01339 267710,http://www.crathie.aberdeenshire.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8546924,South Lanarkshire,Local Authority,Crawford Primary School,Carlisle Road,Crawford,BIGGAR,ML12 6TP,484127658,office@crawford-ps.s-lanark.sch.uk,01864 502686,http://www.crawford-pri.s-lanark.sch.uk/,No,Yes,No,No,No,No,Non-denominational
8547025,South Lanarkshire,Local Authority,Crawforddyke Primary School,Eastfield Road,Carluke,,ML8 4NZ,484164995,office@crawforddyke-pri.s-lanark.sch.uk,01555 771215,http://www.crawforddyke-pri.s-lanark.sch.uk/,Yes,Yes,No,No,No,No,Non-denominational
5910021,Dumfries & Galloway,Local Authority,Creetown School,Chain Road,Creetown,NEWTON STEWART,DG8 7JR,137027650,gw08officecreetown@ea.dumgal.sch.uk,01671 820243,https://dumgal.gov.uk/media/17545/Handbook-Creetown-Primary-School/pdf/Creetown_Primary_and_Nursery_Handbook_2018-19.pdf?m=636800340615800000,Yes,Yes,No,No,No,No,Non-denominational
5720524,Stirling,Local Authority,Crianlarich Primary School,Crianlarich,,,FK20 8QN,122048706,crianps@stirling.gov.uk,01838 300231,https://blogs.glowscotland.org.uk/st/crianlarichps/,No,Yes,No,No,No,No,Non-denominational
5350336,Perth & Kinross,Local Authority,Crieff High School,Strathearn Community Campus,Pittenzie Road,CRIEFF,PH7 3JN,124092356,CrieffHigh@pkc.gov.uk,01764 657600,http://www.crieffhigh.pkc.sch.uk/,No,No,Yes,No,No,Yes,Non-denominational
5342724,Perth & Kinross,Local Authority,Crieff Primary School,Broich Road,Crieff,,PH7 3SE,124098810,CrieffPrimary@pkc.gov.uk,01764 657888,http://www.crieff-pri.pkc.sch.uk/,Yes,Yes,No,No,No,Yes,Non-denominational
